<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.09.25	1.13755	1.13974	1.13437	1.13546	36092	0	2
2013.09.26	1.13546	1.13631	1.12744	1.13014	36346	0	1
2013.09.27	1.13014	1.13064	1.12336	1.12341	34262	0	3
2013.09.30	1.12460	1.12819	1.12054	1.12323	37777	0	1
2013.10.01	1.12329	1.13829	1.12214	1.13719	45035	0	1
2013.10.02	1.13717	1.14260	1.12570	1.12899	44867	0	1
2013.10.03	1.12899	1.13539	1.12674	1.13454	42461	0	1
2013.10.04	1.13451	1.13784	1.13216	1.13384	30857	0	1
2013.10.07	1.13554	1.13708	1.13249	1.13673	34512	0	1
2013.10.08	1.13674	1.13954	1.13499	1.13668	37638	0	1
2013.10.09	1.13659	1.13986	1.13597	1.13872	37412	0	2
2013.10.10	1.13871	1.14406	1.13539	1.14254	40012	0	1
2013.10.11	1.14255	1.14319	1.13474	1.13624	33245	0	1
2013.10.14	1.13512	1.13771	1.12987	1.13719	33296	0	1
2013.10.15	1.13719	1.13889	1.13343	1.13468	37794	0	1
2013.10.16	1.13468	1.13626	1.13099	1.13197	37938	0	1
2013.10.17	1.13196	1.13771	1.13071	1.13675	42302	0	1
2013.10.18	1.13673	1.13972	1.13494	1.13759	30355	0	1
2013.10.21	1.13735	1.14431	1.13623	1.14154	29175	0	1
2013.10.22	1.14154	1.14434	1.13858	1.13943	32486	0	1
2013.10.23	1.13944	1.15021	1.13944	1.14539	50509	0	1
2013.10.24	1.14549	1.15425	1.14346	1.15319	44643	0	1
2013.10.25	1.15320	1.15754	1.15277	1.15629	36048	0	1
2013.10.28	1.15704	1.15764	1.14906	1.15041	37355	0	1
2013.10.29	1.15043	1.15278	1.14610	1.14800	42462	0	1
2013.10.30	1.14790	1.15229	1.14491	1.15066	43470	0	1
2013.10.31	1.15067	1.15169	1.14345	1.14626	47076	0	1
2013.11.01	1.14628	1.14821	1.14042	1.14124	33327	0	1
2013.11.04	1.14652	1.14866	1.14339	1.14773	25261	0	1
